eceb2bb876d1aa1500979b83aadeddfd8bda954d7cc5af2d96ba4cc6e6bb80f5 0 210000.0
eceb2bb876d1aa1500979b83aadeddfd8bda954d7cc5af2d96ba4cc6e6bb80f5 1 210000.0
eceb2bb876d1aa1500979b83aadeddfd8bda954d7cc5af2d96ba4cc6e6bb80f5 2 210000.0
eceb2bb876d1aa1500979b83aadeddfd8bda954d7cc5af2d96ba4cc6e6bb80f5 3 210000.0
eceb2bb876d1aa1500979b83aadeddfd8bda954d7cc5af2d96ba4cc6e6bb80f5 4 210000.0
eceb2bb876d1aa1500979b83aadeddfd8bda954d7cc5af2d96ba4cc6e6bb80f5 5 210000.0
eceb2bb876d1aa1500979b83aadeddfd8bda954d7cc5af2d96ba4cc6e6bb80f5 6 210000.0
eceb2bb876d1aa1500979b83aadeddfd8bda954d7cc5af2d96ba4cc6e6bb80f5 7 210000.0
